2024-06-03 15:27:24,270: root: INFO: MLTrader : Executing the initialize lifecycle method
2024-06-03 15:27:25,721: root: INFO: Current backtesting datetime 2024-05-03 08:30:00-04:00
2024-06-03 15:27:25,723: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-06-03 15:27:25,724: root: INFO: Current backtesting datetime 2024-05-03 09:30:00-04:00
2024-06-03 15:27:25,724: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-06-03 15:27:25,726: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-06-03 15:27:25[0m
2024-06-03 15:27:28,770: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-03 15:27:28,770: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-03 15:27:28,771: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-03 15:27:28,772: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-03 15:27:28,772: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-03 15:27:28,773: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-03 15:27:28,775: root: INFO: Current backtesting datetime 2024-05-13 08:30:00-04:00
2024-06-03 15:27:28,775: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-03 15:27:28,776: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-03 15:27:28,778: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-06-03 15:27:28,778: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-03 15:27:28,778: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-03 15:27:28,779: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-03 15:27:28,780: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-03 15:27:28,780: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-03 15:27:28,781: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-03 15:27:28,782: root: INFO: Current backtesting datetime 2024-05-13 09:30:00-04:00
2024-06-03 15:27:28,783: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-06-03 15:27:28,785: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-06-03 15:27:28[0m
2024-06-03 15:27:28,785: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-03 15:27:28,786: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-03 15:27:28,787: root: INFO: [34mMLTrader : Trading iteration ended at 2024-06-03 15:27:28[0m
2024-06-03 15:27:28,787: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-03 15:27:28,788: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-03 15:27:28,789: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-03 15:27:28,789: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-03 15:27:28,790: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-03 15:27:28,790: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-03 15:27:28,792: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-06-03 15:27:28,793: root: INFO: Current backtesting datetime 2024-05-13 16:00:00-04:00
2024-06-03 15:27:28,793: root: INFO: Current backtesting datetime 2024-05-14 09:30:00-04:00
2024-06-03 15:27:28,795: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-06-03 15:27:28[0m
2024-06-03 15:27:28,795: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-03 15:27:28,796: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-03 15:27:28,797: root: INFO: [34mMLTrader : Trading iteration ended at 2024-06-03 15:27:28[0m
2024-06-03 15:27:28,797: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-03 15:27:28,797: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-03 15:27:28,798: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-03 15:27:28,799: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-03 15:27:28,799: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-03 15:27:28,800: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-03 15:27:28,801: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-06-03 15:27:28,803: root: INFO: Current backtesting datetime 2024-05-14 16:00:00-04:00
2024-06-03 15:27:28,803: root: INFO: Current backtesting datetime 2024-05-15 09:30:00-04:00
2024-06-03 15:27:28,805: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-06-03 15:27:28[0m
2024-06-03 15:27:28,805: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-03 15:27:28,806: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-03 15:27:28,807: root: INFO: [34mMLTrader : Trading iteration ended at 2024-06-03 15:27:28[0m
2024-06-03 15:27:28,807: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-03 15:27:28,807: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-03 15:27:28,808: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-03 15:27:28,808: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-03 15:27:28,809: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-03 15:27:28,810: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-03 15:27:28,811: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-06-03 15:27:28,812: root: INFO: Current backtesting datetime 2024-05-15 16:00:00-04:00
2024-06-03 15:27:28,813: root: INFO: Current backtesting datetime 2024-05-16 09:30:00-04:00
2024-06-03 15:27:28,815: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-06-03 15:27:28[0m
2024-06-03 15:27:28,815: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-03 15:27:28,816: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-03 15:27:28,817: root: INFO: [34mMLTrader : Trading iteration ended at 2024-06-03 15:27:28[0m
2024-06-03 15:27:28,817: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-03 15:27:28,817: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-03 15:27:28,818: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-03 15:27:28,819: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-03 15:27:28,819: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-03 15:27:28,820: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-03 15:27:28,821: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-06-03 15:27:28,822: root: INFO: Current backtesting datetime 2024-05-16 16:00:00-04:00
2024-06-03 15:27:28,823: root: INFO: Current backtesting datetime 2024-05-17 09:30:00-04:00
2024-06-03 15:27:28,824: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-06-03 15:27:28[0m
2024-06-03 15:27:28,824: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-03 15:27:28,825: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-03 15:27:28,826: root: INFO: [34mMLTrader : Trading iteration ended at 2024-06-03 15:27:28[0m
2024-06-03 15:27:28,826: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-03 15:27:28,826: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-03 15:27:28,827: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-03 15:27:28,827: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-03 15:27:28,827: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-03 15:27:28,828: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-03 15:27:28,830: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-06-03 15:27:28,831: root: INFO: Current backtesting datetime 2024-05-17 16:00:00-04:00
2024-06-03 15:27:28,831: root: INFO: Current backtesting datetime 2024-05-18 09:30:00-04:00
2024-06-03 15:27:28,833: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-06-03 15:27:28,833: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-03 15:27:28,833: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-03 15:27:28,833: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-03 15:27:28,834: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-03 15:27:28,834: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-03 15:27:28,835: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-03 15:27:28,837: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-03 15:27:28,837: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-03 15:27:28,838: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-03 15:27:28,838: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-03 15:27:28,838: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-03 15:27:28,839: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-03 15:27:28,841: root: INFO: Current backtesting datetime 2024-05-18 09:29:00-04:00
2024-06-03 15:27:28,841: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-03 15:27:28,841: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-03 15:27:28,843: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-03 15:27:28,843: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-03 15:27:28,843: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-03 15:27:28,844: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-03 15:27:28,845: root: INFO: Current backtesting datetime 2024-05-18 09:29:00-04:00
2024-06-03 15:27:28,845: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-06-03 15:27:28,845: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-03 15:27:28,846: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-03 15:27:28,846: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-03 15:27:28,847: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-03 15:27:28,847: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-03 15:27:28,848: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-03 15:27:28,849: root: INFO: Current backtesting datetime 2024-05-20 08:30:00-04:00
2024-06-03 15:27:28,849: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-03 15:27:28,850: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-03 15:27:28,851: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-06-03 15:27:28,852: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-03 15:27:28,852: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-03 15:27:28,852: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-03 15:27:28,853: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-03 15:27:28,853: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-03 15:27:28,854: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-03 15:27:28,855: root: INFO: Current backtesting datetime 2024-05-20 09:30:00-04:00
2024-06-03 15:27:28,856: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-06-03 15:27:28,858: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-06-03 15:27:28[0m
2024-06-03 15:27:28,859: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-03 15:27:28,860: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-03 15:27:28,861: root: INFO: [34mMLTrader : Trading iteration ended at 2024-06-03 15:27:28[0m
2024-06-03 15:27:28,861: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-03 15:27:28,861: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-03 15:27:28,862: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-03 15:27:28,863: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-03 15:27:28,863: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-03 15:27:28,864: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-03 15:27:28,865: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-06-03 15:27:28,866: root: INFO: Current backtesting datetime 2024-05-20 16:00:00-04:00
2024-06-03 15:27:28,867: root: INFO: Current backtesting datetime 2024-05-21 09:30:00-04:00
2024-06-03 15:27:28,868: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-06-03 15:27:28[0m
2024-06-03 15:27:28,868: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-03 15:27:28,869: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-03 15:27:28,870: root: INFO: [34mMLTrader : Trading iteration ended at 2024-06-03 15:27:28[0m
2024-06-03 15:27:28,870: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-03 15:27:28,871: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-03 15:27:28,871: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-03 15:27:28,872: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-06-03 15:27:28,872: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
